,id,id_pais,anio,id_region,pbi,prod_carb_porc_anual,prod_carbon,prod_carb_porc_anual,prod_carbon,prod_gas_porc_anual,prod_gas,prod_petr_porc_anual,prod_petroleo,con_bio_porc_anual,con_biocomb,con_carb_porc_anual,con_carbon,con_gas_porc_anual,con_gas,con_hydro_porc_anual,con_hydro,con_nuc_porc_anual,con_nuc,con_petr_porc_anual,con_petr,con_sol_porc_anual,con_sol,con_eol_porc_anual,con_eol,gen_biocomb,gen_bio_porc,gen_carbon,gen_carbon_porc,gen_gas,gen_gas_porc,gen_hidro,gen_hidro_porc,import_netas,import_netas_porc,gen_nuclear,gen_nuclear_porc,gen_petroleo,gen_petroleo_porc,gen_solar,gen_solar_porc,gen_eolica,gen_eolica_porc,intensidad_carbono,CO2_emission,pm2_5_gm3,pm10_gm3,no2_gm3
91,DZA-1989,DZA,1989,2,119762436096.0,50.0,0.118,50.0,0.118,7.823,485.832,3.632,633.658,,,-15.477,9.781,-5.9,182.683,23.497,0.668,,0.0,4.804,103.937,,0.0,,0.0,,,,,,,0.226,1.475,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,137.81081443600613,,,
92,DZA-1990,DZA,1990,2,117843181568.0,-33.333,0.079,-33.333,0.079,6.327,516.57,7.104,678.674,,,-21.641,7.664,6.797,195.099,-40.265,0.399,,0.0,7.577,111.812,,0.0,,0.0,,,,,,,0.135,0.838,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,133.3809899380925,,,
93,DZA-1991,DZA,1991,2,121105154048.0,50.0,0.118,50.0,0.118,7.833,557.03,0.58,682.608,,,3.187,7.908,-1.233,192.692,117.037,0.866,,0.0,-1.059,110.628,,0.0,,0.0,,,,,,,0.293,1.689,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,139.5431047723365,,,
94,DZA-1992,DZA,1992,2,127982673920.0,0.0,0.118,0.0,0.118,4.126,580.011,-3.735,657.111,,,18.824,9.397,3.247,198.949,-32.082,0.588,,0.0,0.601,111.293,,0.0,,0.0,,,,,,,0.199,1.088,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,152.83841736366523,,,
95,DZA-1993,DZA,1993,2,130275762176.0,33.333,0.158,33.333,0.158,1.285,587.466,-0.315,655.039,,,-18.564,7.653,-10.256,178.544,77.387,1.044,,0.0,-0.483,110.755,,0.0,,0.0,,,,,,,0.353,1.818,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,148.78097608807644,,,
96,DZA-1994,DZA,1994,2,134279872512.0,0.0,0.158,0.0,0.158,-8.061,540.109,-0.447,652.109,,,-5.775,7.211,5.391,188.169,-52.975,0.491,,0.0,-4.247,106.051,,0.0,,0.0,,,,,,,0.166,0.835,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,136.24817582584825,,,
97,DZA-1995,DZA,1995,2,145054695424.0,13.59,0.179,13.59,0.179,13.85,614.913,-0.464,649.085,,,0.0,7.211,7.468,202.221,16.265,0.571,,0.0,-2.743,103.142,,0.0,,0.0,,,,,,,0.193,0.979,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,140.7499986163815,,,
98,DZA-1996,DZA,1996,2,156579102720.0,-45.455,0.098,-45.455,0.098,6.115,652.513,5.736,686.313,,,-52.903,3.396,2.713,207.707,-30.052,0.399,,0.0,-4.576,98.422,,0.0,,0.0,,,,,,,0.135,0.654,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,145.47369758609238,,,
99,DZA-1997,DZA,1997,2,164644454400.0,-15.442,0.083,-15.442,0.083,14.724,748.588,4.329,716.024,,,75.342,5.955,-6.58,194.04,-44.444,0.222,,0.0,-0.791,97.643,,0.0,,0.0,,,,,,,0.075,0.349,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,142.02531474819972,,,
100,DZA-1998,DZA,1998,2,179962871808.0,-27.273,0.06,-27.273,0.06,7.084,801.621,-0.294,713.917,,,7.031,6.373,3.423,200.681,186.667,0.636,,0.0,3.088,100.659,,0.0,,0.0,,,,,,,0.215,0.924,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,134.21598463203262,,,
101,DZA-1999,DZA,1999,2,193179811840.0,-37.5,0.038,-37.5,0.038,12.406,901.069,-4.655,680.686,,,7.117,6.827,2.206,205.109,-5.581,0.6,,0.0,-1.749,98.898,,0.0,,0.0,,,,,,,0.203,0.82,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,141.4650586458306,,,
102,DZA-2000,DZA,2000,2,208554147840.0,-100.0,0.0,-100.0,0.0,1.977,918.886,14.11,776.733,,,-17.376,5.641,-6.872,191.013,-73.399,0.16,,0.0,4.281,103.132,,0.0,,0.0,0.0,0.0,0.0,0.0,22.81,89.761,0.054,0.212,-0.07,-0.294,0.0,0.0,1.03,4.053,0.0,0.0,0.0,0.0,468.283,141.3778051023985,,,
103,DZA-2001,DZA,2001,2,223420301312.0,,0.0,,0.0,-5.894,864.725,-1.551,764.684,,,15.464,6.513,3.303,197.322,27.778,0.203,,0.0,3.532,106.775,,0.0,,0.0,0.0,0.0,0.0,0.0,23.96,89.991,0.069,0.259,-0.05,-0.2,0.0,0.0,1.0,3.756,0.0,0.0,0.0,0.0,467.23,140.11905363823325,,,
104,DZA-2002,DZA,2002,2,245360885760.0,,0.0,,0.0,2.855,889.416,7.822,824.497,,,31.25,8.548,-1.258,194.839,-17.391,0.166,,0.0,10.884,118.397,,0.0,,0.0,0.0,0.0,0.0,0.0,24.99,90.386,0.057,0.206,-0.02,-0.077,0.0,0.0,0.95,3.436,0.0,0.0,0.0,0.0,467.303,141.66688160626646,,,
105,DZA-2003,DZA,2003,2,273568645120.0,,0.0,,0.0,5.527,938.576,11.441,918.828,,,-17.551,7.048,5.693,205.932,364.912,0.769,,0.0,4.035,123.174,,0.0,,0.0,0.0,0.0,0.0,0.0,26.57,89.982,0.265,0.897,0.01,0.036,0.0,0.0,0.98,3.319,0.0,0.0,0.0,0.0,464.644,144.357842565973,,,
106,DZA-2004,DZA,2004,2,296773615616.0,,0.0,,0.0,-1.921,920.549,5.754,971.698,,,19.307,8.408,2.898,211.899,-5.283,0.723,,0.0,4.524,128.747,,0.0,,0.0,0.0,0.0,0.0,0.0,28.16,90.115,0.251,0.803,0.01,0.034,0.0,0.0,0.98,3.136,0.0,0.0,0.0,0.0,464.015,144.95783489952646,,,
107,DZA-2005,DZA,2005,2,326854475776.0,,0.0,,0.0,-7.76,849.117,3.455,1005.27,,,-17.842,6.908,5.503,223.56,121.235,1.59,,0.0,4.246,134.213,,0.0,,0.0,0.0,0.0,0.0,0.0,30.37,89.547,0.555,1.637,0.08,0.25,0.0,0.0,0.98,2.89,0.0,0.0,0.0,0.0,459.384,143.757018777724,,,
108,DZA-2006,DZA,2006,2,345705349120.0,,0.0,,0.0,-4.254,812.995,-0.273,1002.529,,,48.485,10.258,2.209,228.497,-60.814,0.619,,0.0,4.197,139.846,,0.0,,0.0,0.0,0.0,0.0,0.0,32.02,90.896,0.218,0.618,0.08,0.241,0.0,0.0,0.88,2.498,0.0,0.0,0.0,0.0,463.281,165.71455736848623,,,
109,DZA-2007,DZA,2007,2,371665207296.0,,0.0,,0.0,0.426,816.46,0.325,1005.786,,,-14.172,8.804,2.324,233.807,3.86,0.639,,0.0,11.83,156.39,,0.0,,0.0,0.0,0.0,0.0,0.0,33.8,90.592,0.226,0.606,0.01,0.029,0.0,0.0,0.95,2.546,0.0,0.0,0.0,0.0,462.074,172.05756960961784,,,
110,DZA-2008,DZA,2008,2,395658559488.0,,0.0,,0.0,1.169,826.008,-1.99,985.771,,,0.0,8.804,4.378,244.042,25.221,0.795,,0.0,8.649,169.916,,0.0,,0.0,0.0,0.0,0.0,0.0,36.37,90.389,0.283,0.703,-0.05,-0.132,0.0,0.0,1.18,2.933,0.0,0.0,0.0,0.0,463.752,174.57888942819244,,,
111,DZA-2009,DZA,2009,2,418247671808.0,,0.0,,0.0,-7.305,765.669,-8.88,898.231,,,-35.799,5.652,7.407,262.118,20.848,0.955,,0.0,6.014,180.134,,0.0,,0.0,0.0,0.0,0.0,0.0,34.85,80.836,0.342,0.793,-0.03,-0.083,0.0,0.0,1.06,2.459,0.0,0.0,0.0,0.0,413.574,112.44511081219885,,,
112,DZA-2010,DZA,2010,2,450705883136.0,,0.0,,0.0,1.084,773.966,-4.479,858.003,,,-36.214,3.605,-3.375,253.272,-49.415,0.48,,0.0,0.82,181.612,,0.025,,0.0,0.0,0.0,0.0,0.0,41.76,91.309,0.173,0.378,-0.07,-0.163,0.0,0.0,1.07,2.34,0.009,0.02,0.0,0.0,463.759,198.76037170378711,,,
113,DZA-2011,DZA,2011,2,482034778112.0,,0.0,,0.0,2.845,795.987,-2.846,833.58,,,-11.29,3.198,5.803,267.97,118.497,1.043,,0.0,5.845,192.228,99.107,0.05,,0.0,0.0,0.0,0.0,0.0,46.38,87.387,0.378,0.712,-0.14,-0.291,0.0,0.0,1.3,2.449,0.018,0.034,0.0,0.0,445.604,202.70579347165068,,,
114,DZA-2012,DZA,2012,2,497923358720.0,,0.0,,0.0,-1.451,784.438,-6.227,781.676,,,6.182,3.396,11.483,298.741,2.91,1.067,,0.0,6.33,204.395,47.488,0.073,,0.0,0.0,0.0,0.0,0.0,52.0,90.597,0.389,0.678,-0.05,-0.093,0.0,0.0,1.37,2.387,0.027,0.047,0.0,0.0,460.826,224.97750242640512,,,
115,DZA-2013,DZA,2013,2,511887736832.0,,0.0,,0.0,1.141,793.389,-3.612,753.438,,,-45.89,1.838,7.523,321.215,-74.55,0.27,,0.0,4.492,213.576,7.024,0.078,,0.0,0.0,0.0,0.0,0.0,54.63,91.217,0.099,0.165,-0.09,-0.16,0.0,0.0,1.36,2.271,0.029,0.048,0.0,0.0,463.016,244.0336754635236,,,
116,DZA-2014,DZA,2014,2,531308085248.0,,0.0,,0.0,1.051,801.724,6.154,799.807,,,13.291,2.082,12.36,360.918,94.949,0.523,,0.0,3.909,221.925,109.79,0.163,,0.003,0.0,0.0,0.0,0.0,58.61,91.235,0.193,0.3,-0.19,-0.316,0.0,0.0,1.54,2.397,0.06,0.093,0.001,0.002,464.034,237.4411278856422,,,
117,DZA-2015,DZA,2015,2,551519125504.0,,0.0,,0.0,1.545,814.111,-2.248,781.827,,,-25.698,1.547,5.072,379.225,-24.87,0.39,,0.0,6.409,236.148,-3.333,0.156,1800.0,0.051,0.0,0.0,0.0,0.0,62.82,91.311,0.145,0.211,-0.03,-0.046,0.0,0.0,1.64,2.384,0.058,0.084,0.019,0.028,464.112,263.3918769936914,,,
118,DZA-2016,DZA,2016,2,574696128512.0,,0.0,,0.0,12.26,913.923,1.773,795.69,,,-63.158,0.57,1.777,385.962,-50.345,0.193,,0.0,-2.788,229.564,322.414,0.656,0.274,0.051,0.0,0.0,0.0,0.0,64.83,91.314,0.072,0.101,-0.25,-0.376,0.0,0.0,1.59,2.24,0.245,0.345,0.019,0.027,463.259,277.24487525847894,,,
119,DZA-2017,DZA,2017,2,582167232512.0,,,,,1.733,929.765,-2.586,775.116,,,271.429,2.117,2.244,394.625,-22.222,0.149,,0.0,-1.765,225.512,105.714,1.341,-0.273,0.051,0.0,0.0,0.0,0.0,69.25,91.098,0.056,0.074,-0.34,-0.478,0.0,0.0,1.61,2.118,0.504,0.663,0.019,0.025,461.607,274.3814110482817,,,
120,DZA-2018,DZA,2018,2,590317551616.0,,,,,0.933,938.438,-1.975,759.811,,,174.725,5.815,10.0,434.087,108.929,0.31,,0.0,1.781,229.528,19.643,1.595,-47.368,0.026,0.0,0.0,0.0,0.0,69.92,91.204,0.117,0.153,-0.09,-0.125,0.0,0.0,1.41,1.839,0.603,0.787,0.01,0.013,460.196,275.3566962044507,,,
121,DZA-2019,DZA,2019,2,,,,,,-7.344,869.523,-1.534,748.158,,,-17.4,4.803,3.792,450.546,29.915,0.401,,0.0,3.468,237.487,1.99,1.621,0.0,0.026,0.0,0.0,0.0,0.0,74.4,91.258,0.152,0.186,-0.14,-0.183,0.0,0.0,1.45,1.779,0.615,0.754,0.01,0.012,460.093,291.97593826989885,21.53,0.0,0.0
122,DZA-2020,DZA,2020,2,,,,,,-6.321,814.564,-10.592,668.911,,,0.274,4.816,-3.226,436.013,-67.368,0.13,,0.0,-10.886,211.635,11.382,1.799,-23.0,0.02,0.0,0.0,0.0,0.0,70.66,89.268,0.05,0.063,-0.14,-0.193,0.0,0.0,1.36,1.718,0.685,0.865,0.008,0.01,449.749,,,,
123,DZA-2021,DZA,2021,2,,,,,,23.715,1007.737,1.144,676.564,,,-0.273,4.803,5.077,458.15,-81.25,0.024,,,3.878,219.842,-3.066,1.737,36.364,0.027,,,,,,,0.009,0.011,,,,,,,0.664,0.788,0.01,0.012,,,,,
124,ASM-1980,ASM,1980,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
125,ASM-1981,ASM,1981,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8501414159909395,,,
126,ASM-1982,ASM,1982,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992148081521142,,,
127,ASM-1983,ASM,1983,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3928448841514318,,,
128,ASM-1984,ASM,1984,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8780978619215549,,,
129,ASM-1985,ASM,1985,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00195238356075,,,
130,ASM-1986,ASM,1986,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9386563355368345,,,
131,ASM-1987,ASM,1987,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9689355718444743,,,
132,ASM-1988,ASM,1988,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.006063098086549,,,
133,ASM-1989,ASM,1989,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.977739034000634,,,
134,ASM-1990,ASM,1990,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0967306144530107,,,
135,ASM-1991,ASM,1991,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1548833264147795,,,
136,ASM-1992,ASM,1992,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1548833264147795,,,
137,ASM-1993,ASM,1993,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1890964300816962,,,
138,ASM-1994,ASM,1994,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1567379361827055,,,
139,ASM-1995,ASM,1995,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.125756971608979,,,
140,ASM-1996,ASM,1996,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0947760060352523,,,
141,ASM-1997,ASM,1997,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0977585876545979,,,
142,ASM-1998,ASM,1998,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.125756971608979,,,
143,ASM-1999,ASM,1999,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.125756971608979,,,
144,ASM-2000,ASM,2000,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,100.0,0.0,0.0,0.0,0.0,687.5,1.1257571241348407,,,
145,ASM-2001,ASM,2001,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,100.0,0.0,0.0,0.0,0.0,687.5,1.1008416318890284,,,
146,ASM-2002,ASM,2002,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,100.0,0.0,0.0,0.0,0.0,705.882,1.1008416318890297,,,
147,ASM-2003,ASM,2003,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,100.0,0.0,0.0,0.0,0.0,722.222,1.1198596318890297,,,
148,ASM-2004,ASM,2004,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,100.0,0.0,0.0,0.0,0.0,722.222,1.1198596318890297,,,
149,ASM-2005,ASM,2005,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,100.0,0.0,0.0,0.0,0.0,722.222,1.119859631889029,,,
150,ASM-2006,ASM,2006,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,100.0,0.0,0.0,0.0,0.0,722.222,1.183100539861286,,,
151,ASM-2007,ASM,2007,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,100.0,0.0,0.0,0.0,0.0,722.222,1.2038725078765729,,,
152,ASM-2008,ASM,2008,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,100.0,0.0,0.0,0.0,0.0,684.211,1.2038725078765729,,,
153,ASM-2009,ASM,2009,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,100.0,0.0,0.0,0.0,0.0,722.222,1.2071707882981526,,,
154,ASM-2010,ASM,2010,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,100.0,0.0,0.0,0.0,0.0,687.5,1.2038725078765729,,,
155,ASM-2011,ASM,2011,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,100.0,0.0,0.0,0.0,0.0,687.5,1.2038725078765729,,,
156,ASM-2012,ASM,2012,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,100.0,0.0,0.0,0.0,0.0,687.5,0.7108553202556759,,,
157,ASM-2013,ASM,2013,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,100.0,0.0,0.0,0.0,0.0,687.5,0.712802949624327,,,
158,ASM-2014,ASM,2014,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,100.0,0.0,0.0,0.0,0.0,687.5,0.7108553202556759,,,
159,ASM-2015,ASM,2015,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,100.0,0.0,0.0,0.0,0.0,687.5,0.7108553202556759,,,
160,ASM-2016,ASM,2016,3,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,100.0,0.0,0.0,0.0,0.0,705.882,0.7108553202556759,,,
161,ASM-2017,ASM,2017,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,100.0,0.0,0.0,0.0,0.0,705.882,0.7108553837010001,,,
162,ASM-2018,ASM,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,100.0,0.0,0.0,0.0,0.0,687.5,0.7108553202528645,,,
163,ASM-2019,ASM,2019,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,100.0,0.0,0.0,0.0,0.0,687.5,0.7108553202528645,,,
164,ASM-2020,ASM,2020,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,100.0,0.0,0.0,0.0,0.0,733.333,,,,
165,AGO-1980,AGO,1980,2,10330398720.0,,0.0,,0.0,230.438,2.825,3.167,86.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
166,AGO-1981,AGO,1981,2,10119853056.0,,0.0,,0.0,-4.348,2.703,-3.635,83.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.780626072,,,
167,AGO-1982,AGO,1982,2,9643454464.0,,0.0,,0.0,13.636,3.071,-10.45,74.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.777685808,,,
168,AGO-1983,AGO,1983,2,9325808640.0,,0.0,,0.0,20.0,3.685,37.129,102.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1110066,,,
169,AGO-1984,AGO,1984,2,9370042368.0,,0.0,,0.0,0.0,3.685,14.608,117.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.73320792,,,
170,AGO-1985,AGO,1985,2,9420208128.0,,0.0,,0.0,8.333,3.993,13.679,133.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.73320792,,,
171,AGO-1986,AGO,1986,2,8569987072.0,,0.0,,0.0,7.692,4.3,21.603,161.959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.64430858,,,
172,AGO-1987,AGO,1987,2,9540738048.0,,0.0,,0.0,14.286,4.914,25.707,203.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.15540924,,,
173,AGO-1988,AGO,1988,2,10911810560.0,,0.0,,0.0,12.5,5.528,27.499,259.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.37761056,,,
174,AGO-1989,AGO,1989,2,11089227776.0,,0.0,,0.0,-16.667,4.607,1.443,263.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.79981188,,,
175,AGO-1990,AGO,1990,2,11482503168.0,,0.0,,0.0,26.661,5.835,3.259,271.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4665099,,,
176,AGO-1991,AGO,1991,2,12341160960.0,,0.0,,0.0,5.268,6.142,4.85,285.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.710814192,,,
177,AGO-1992,AGO,1992,2,12363426816.0,,0.0,,0.0,0.648,6.182,10.765,315.789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0220132,,,
178,AGO-1993,AGO,1993,2,9985481728.0,,0.0,,0.0,-1.754,6.074,-8.629,288.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.43640629,,,
179,AGO-1994,AGO,1994,2,10760810496.0,,0.0,,0.0,-7.162,5.639,10.536,318.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.197171092,,,
180,AGO-1995,AGO,1995,2,13143744512.0,,0.0,,0.0,7.715,6.074,13.671,362.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.839808118,,,
181,AGO-1996,AGO,1996,2,15819794432.0,,0.0,,0.0,0.0,6.074,13.444,411.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.597171092,,,
182,AGO-1997,AGO,1997,2,17972224000.0,,0.0,,0.0,1.786,6.182,3.212,424.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.197171092,,,
183,AGO-1998,AGO,1998,2,19904956416.0,,0.0,,0.0,1.754,6.291,-1.37,418.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.43640629,,,
184,AGO-1999,AGO,1999,2,21527384064.0,,0.0,,0.0,-3.448,6.074,1.944,426.821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.675641488,,,
185,AGO-2000,AGO,2000,2,23512020992.0,,0.0,,0.0,1.786,6.182,0.409,428.565,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.9,64.286,0.0,0.0,0.0,0.0,0.5,35.714,0.0,0.0,0.0,0.0,264.286,11.397171092,,,
186,AGO-2001,AGO,2001,2,26014777344.0,,0.0,,0.0,-7.018,5.748,-0.814,425.077,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.01,63.522,0.0,0.0,0.0,0.0,0.58,36.478,0.0,0.0,0.0,0.0,270.44,10.83640629,,,
187,AGO-2002,AGO,2002,2,31389599744.0,,0.0,,0.0,16.981,6.724,22.025,518.698,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.13,66.082,0.0,0.0,0.0,0.0,0.58,33.918,0.0,0.0,0.0,0.0,257.31,14.679465497999999,,,
188,AGO-2003,AGO,2003,2,35081187328.0,,0.0,,0.0,4.839,7.05,-3.962,498.145,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.23,63.402,0.0,0.0,0.0,0.0,0.71,36.598,0.0,0.0,0.0,0.0,273.196,15.63258228,,,
189,AGO-2004,AGO,2004,2,41307009024.0,,0.0,,0.0,15.385,8.134,27.433,634.8,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.73,79.358,0.0,0.0,0.0,0.0,0.45,20.642,0.0,0.0,0.0,0.0,165.138,16.550287876,,,
190,AGO-2005,AGO,2005,2,51967275008.0,,0.0,,0.0,-13.333,7.05,14.384,726.112,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.2,80.586,0.0,0.0,0.0,0.0,0.53,19.414,0.0,0.0,0.0,0.0,153.846,17.142639856,,,
