,id_prod,id_pais,prod_carb_porc_anual,prod_carbon,prod_gas_porc_anual,prod_gas,prod_petr_porc_anual,prod_petroleo
2933,P-GMB-1995,GMB,,0.0,,0.0,,0.0
2934,P-GMB-1996,GMB,,0.0,,0.0,,0.0
2935,P-GMB-1997,GMB,,0.0,,0.0,,0.0
2936,P-GMB-1998,GMB,,0.0,,0.0,,0.0
2937,P-GMB-1999,GMB,,0.0,,0.0,,0.0
2938,P-GMB-2000,GMB,,0.0,,0.0,,0.0
2939,P-GMB-2001,GMB,,0.0,,0.0,,0.0
2940,P-GMB-2002,GMB,,0.0,,0.0,,0.0
2941,P-GMB-2003,GMB,,0.0,,0.0,,0.0
2942,P-GMB-2004,GMB,,0.0,,0.0,,0.0
2943,P-GMB-2005,GMB,,0.0,,0.0,,0.0
2944,P-GMB-2006,GMB,,0.0,,0.0,,0.0
2945,P-GMB-2007,GMB,,0.0,,0.0,,0.0
2946,P-GMB-2008,GMB,,0.0,,0.0,,0.0
2947,P-GMB-2009,GMB,,0.0,,0.0,,0.0
2948,P-GMB-2010,GMB,,0.0,,0.0,,0.0
2949,P-GMB-2011,GMB,,0.0,,0.0,,0.0
2950,P-GMB-2012,GMB,,0.0,,0.0,,0.0
2951,P-GMB-2013,GMB,,0.0,,0.0,,0.0
2952,P-GMB-2014,GMB,,0.0,,0.0,,0.0
2953,P-GMB-2015,GMB,,0.0,,0.0,,0.0
2954,P-GMB-2016,GMB,,0.0,,0.0,,0.0
2955,P-GMB-2017,GMB,,,,,,
2956,P-GMB-2018,GMB,,,,,,
2957,P-GMB-2019,GMB,,,,,,
2958,P-GMB-2020,GMB,,,,,,
2959,P-GEO-1992,GEO,,0.718,,0.218,,1.831
2960,P-GEO-1993,GEO,6.383,0.764,-100.0,0.0,-31.223,1.259
2961,P-GEO-1994,GEO,22.667,0.937,,0.0,-9.575,1.139
2962,P-GEO-1995,GEO,-81.522,0.173,,0.0,-44.705,0.63
2963,P-GEO-1996,GEO,-52.941,0.081,,0.0,20.329,0.758
2964,P-GEO-1997,GEO,-68.75,0.025,,0.651,122.336,1.684
2965,P-GEO-1998,GEO,200.0,0.076,0.0,0.651,-18.085,1.38
2966,P-GEO-1999,GEO,6.667,0.081,0.0,0.651,0.388,1.385
2967,P-GEO-2000,GEO,-56.25,0.036,0.0,0.651,-8.842,1.263
2968,P-GEO-2001,GEO,-85.681,0.005,0.0,0.651,-0.273,1.259
2969,P-GEO-2002,GEO,498.621,0.031,-78.644,0.139,-26.0,0.932
2970,P-GEO-2003,GEO,33.333,0.041,53.846,0.214,89.189,1.763
2971,P-GEO-2004,GEO,0.0,0.041,-3.004,0.207,-28.376,1.263
2972,P-GEO-2005,GEO,-37.5,0.025,-25.0,0.156,-0.273,1.259
2973,P-GEO-2006,GEO,80.0,0.046,-33.333,0.104,-50.0,0.63
2974,P-GEO-2007,GEO,55.556,0.071,-6.593,0.097,0.0,0.63
2975,P-GEO-2008,GEO,-21.429,0.056,-22.053,0.075,0.274,0.631
2976,P-GEO-2009,GEO,1281.818,0.774,25.0,0.094,-0.273,0.63
2977,P-GEO-2010,GEO,-30.921,0.535,-48.408,0.049,-0.0,0.63
2978,P-GEO-2011,GEO,33.333,0.713,-39.993,0.029,0.0,0.63
2979,P-GEO-2012,GEO,81.429,1.293,-33.333,0.019,0.274,0.631
2980,P-GEO-2013,GEO,59.134,2.058,199.965,0.058,-0.273,0.63
2981,P-GEO-2014,GEO,-26.378,1.515,-83.331,0.01,0.0,0.63
2982,P-GEO-2015,GEO,1.024,1.531,899.883,0.097,-20.055,0.503
2983,P-GEO-2016,GEO,-3.64,1.475,-36.364,0.062,-49.829,0.253
2984,P-GEO-2017,GEO,,,,,,
2985,P-GEO-2018,GEO,,,,,,
2986,P-GEO-2019,GEO,,,,,,
2987,P-GEO-2020,GEO,,,,,,
2988,P-GEO-2021,GEO,,,,,,
2989,P-DEU-1980,DEU,-3.569,1604.107,-8.96,184.816,5.252,59.172
2990,P-DEU-1981,DEU,7.921,1731.166,2.44,189.326,-3.493,57.105
2991,P-DEU-1982,DEU,0.436,1738.716,-12.213,166.202,-5.556,53.932
2992,P-DEU-1983,DEU,-5.512,1642.871,10.536,183.713,-3.53,52.029
2993,P-DEU-1984,DEU,1.215,1662.828,-1.735,180.525,-2.17,50.9
2994,P-DEU-1985,DEU,3.956,1728.615,-5.234,171.077,2.218,52.029
2995,P-DEU-1986,DEU,-3.446,1669.049,-18.077,140.152,-1.22,51.394
2996,P-DEU-1987,DEU,-3.174,1616.066,12.24,157.305,-7.408,47.587
2997,P-DEU-1988,DEU,-0.771,1603.599,-6.943,146.384,5.36,50.137
2998,P-DEU-1989,DEU,-4.583,1530.111,4.658,153.202,-3.945,48.159
2999,P-DEU-1990,DEU,-4.962,1454.182,-1.93,150.246,-5.401,45.558
3000,P-DEU-1991,DEU,-15.105,1234.531,2.467,153.953,-1.121,45.048
3001,P-DEU-1992,DEU,-8.022,1135.491,1.433,156.16,-11.024,40.081
3002,P-DEU-1993,DEU,-10.022,1021.692,-0.484,155.404,-3.439,38.703
3003,P-DEU-1994,DEU,-7.856,941.432,4.837,162.921,-3.979,37.163
3004,P-DEU-1995,DEU,-2.346,919.346,3.189,168.117,0.73,37.434
3005,P-DEU-1996,DEU,-6.404,860.474,8.295,182.062,0.831,37.745
3006,P-DEU-1997,DEU,-4.217,824.191,-1.7,178.967,-5.867,35.53
3007,P-DEU-1998,DEU,-8.268,756.048,-2.289,174.87,5.357,37.434
3008,P-DEU-1999,DEU,-2.659,735.945,6.813,186.783,-6.78,34.896
3009,P-DEU-2000,DEU,-4.057,706.087,-5.423,176.654,16.35,40.602
3010,P-DEU-2001,DEU,-4.045,677.528,0.951,178.334,1.36,41.154
3011,P-DEU-2002,DEU,0.285,679.462,-0.261,177.868,6.166,43.691
3012,P-DEU-2003,DEU,-1.069,672.2,4.098,185.157,4.99,45.872
3013,P-DEU-2004,DEU,1.063,679.345,-7.465,171.335,-5.825,43.2
3014,P-DEU-2005,DEU,-3.152,657.931,-3.448,165.427,-1.706,42.463
3015,P-DEU-2006,DEU,-5.696,620.453,-1.212,163.422,0.937,42.861
3016,P-DEU-2007,DEU,1.996,632.836,-8.398,149.697,-1.829,42.077
3017,P-DEU-2008,DEU,-7.936,582.616,-8.916,136.351,-9.279,38.173
3018,P-DEU-2009,DEU,-7.348,539.803,-6.519,127.462,-8.584,34.896
3019,P-DEU-2010,DEU,-1.113,533.795,-12.727,111.24,-10.91,31.089
3020,P-DEU-2011,DEU,1.815,543.482,-5.92,104.655,4.082,32.358
3021,P-DEU-2012,DEU,2.229,555.595,-9.594,94.614,0.274,32.446
3022,P-DEU-2013,DEU,-5.551,524.756,-9.06,86.041,0.83,32.716
3023,P-DEU-2014,DEU,-2.188,513.276,-6.06,80.827,-6.742,30.51
3024,P-DEU-2015,DEU,-2.994,497.909,-6.907,75.244,-0.051,30.494
3025,P-DEU-2016,DEU,-7.418,460.972,-7.993,69.23,-2.805,29.639
3026,P-DEU-2017,DEU,-0.548,458.444,-7.899,63.762,0.0,
3027,P-DEU-2018,DEU,-4.152,439.408,-13.086,55.418,0.0,
3028,P-DEU-2019,DEU,-24.779,330.528,-3.808,53.308,0.0,
3029,P-DEU-2020,DEU,-17.724,271.945,-14.976,45.324,0.0,
3030,P-DEU-2021,DEU,17.773,320.278,0.097,45.368,0.0,
3031,P-GHA-1980,GHA,,0.0,,0.0,444.827,1.267
3032,P-GHA-1981,GHA,,0.0,,0.0,-0.239,1.264
3033,P-GHA-1982,GHA,,0.0,,0.0,0.0,1.264
3034,P-GHA-1983,GHA,,0.0,,0.0,0.0,1.264
3035,P-GHA-1984,GHA,,0.0,,0.0,0.24,1.267
3036,P-GHA-1985,GHA,,0.0,,0.0,-50.238,0.631
3037,P-GHA-1986,GHA,,0.0,,0.0,-69.766,0.191
3038,P-GHA-1987,GHA,,0.0,,0.0,-100.0,0.0
3039,P-GHA-1988,GHA,,0.0,,0.0,,0.0
3040,P-GHA-1989,GHA,,0.0,,0.0,,0.0
3041,P-GHA-1990,GHA,,0.0,,0.0,,0.0
3042,P-GHA-1991,GHA,,0.0,,0.0,,0.0
3043,P-GHA-1992,GHA,,0.0,,0.0,,0.701
3044,P-GHA-1993,GHA,,0.0,,0.0,45.057,1.017
3045,P-GHA-1994,GHA,,0.0,,0.0,-12.5,0.89
3046,P-GHA-1995,GHA,,0.0,,0.0,185.714,2.542
3047,P-GHA-1996,GHA,,0.0,,0.0,50.411,3.824
3048,P-GHA-1997,GHA,,0.0,,0.0,-16.894,3.178
3049,P-GHA-1998,GHA,,0.0,,0.0,0.0,3.178
3050,P-GHA-1999,GHA,,0.0,,0.0,20.0,3.813
3051,P-GHA-2000,GHA,,0.0,,0.0,16.986,4.461
3052,P-GHA-2001,GHA,,0.0,,0.0,-0.273,4.449
3053,P-GHA-2002,GHA,,0.0,,0.0,0.0,4.449
3054,P-GHA-2003,GHA,,0.0,,0.0,0.0,4.449
3055,P-GHA-2004,GHA,,0.0,,0.0,0.274,4.461
3056,P-GHA-2005,GHA,,0.0,,0.0,-14.52,3.813
3057,P-GHA-2006,GHA,,0.0,,0.0,0.0,3.813
3058,P-GHA-2007,GHA,,0.0,,0.0,0.0,3.813
3059,P-GHA-2008,GHA,,0.0,,0.0,0.274,3.824
3060,P-GHA-2009,GHA,,0.0,,0.0,-0.273,3.813
3061,P-GHA-2010,GHA,,0.0,,0.0,19.817,4.569
3062,P-GHA-2011,GHA,,0.0,,0.0,964.291,48.627
3063,P-GHA-2012,GHA,,0.0,,0.0,2.689,49.934
3064,P-GHA-2013,GHA,,0.0,,0.0,24.618,62.227
3065,P-GHA-2014,GHA,,0.0,,0.542,7.258,66.744
3066,P-GHA-2015,GHA,,0.0,1330.182,7.756,-2.536,65.052
3067,P-GHA-2016,GHA,,0.0,-11.058,6.898,-3.64,62.684
3068,P-GHA-2017,GHA,,,,,,
3069,P-GHA-2018,GHA,,,,,,
3070,P-GHA-2019,GHA,,,,,,
3071,P-GHA-2020,GHA,,,,,,
3072,P-GIB-1980,GIB,,0.0,,0.0,,0.0
3073,P-GIB-1981,GIB,,0.0,,0.0,,0.0
3074,P-GIB-1982,GIB,,0.0,,0.0,,0.0
3075,P-GIB-1983,GIB,,0.0,,0.0,,0.0
3076,P-GIB-1984,GIB,,0.0,,0.0,,0.0
3077,P-GIB-1985,GIB,,0.0,,0.0,,0.0
3078,P-GIB-1986,GIB,,0.0,,0.0,,0.0
3079,P-GIB-1987,GIB,,0.0,,0.0,,0.0
3080,P-GIB-1988,GIB,,0.0,,0.0,,0.0
3081,P-GIB-1989,GIB,,0.0,,0.0,,0.0
3082,P-GIB-1990,GIB,,0.0,,0.0,,0.0
3083,P-GIB-1991,GIB,,0.0,,0.0,,0.0
3084,P-GIB-1992,GIB,,0.0,,0.0,,0.0
3085,P-GIB-1993,GIB,,0.0,,0.0,,0.0
3086,P-GIB-1994,GIB,,0.0,,0.0,,0.0
3087,P-GIB-1995,GIB,,0.0,,0.0,,0.0
3088,P-GIB-1996,GIB,,0.0,,0.0,,0.0
3089,P-GIB-1997,GIB,,0.0,,0.0,,0.0
3090,P-GIB-1998,GIB,,0.0,,0.0,,0.0
3091,P-GIB-1999,GIB,,0.0,,0.0,,0.0
3092,P-GIB-2000,GIB,,0.0,,0.0,,0.0
3093,P-GIB-2001,GIB,,0.0,,0.0,,0.0
3094,P-GIB-2002,GIB,,0.0,,0.0,,0.0
3095,P-GIB-2003,GIB,,0.0,,0.0,,0.0
3096,P-GIB-2004,GIB,,0.0,,0.0,,0.0
3097,P-GIB-2005,GIB,,0.0,,0.0,,0.0
3098,P-GIB-2006,GIB,,0.0,,0.0,,0.0
3099,P-GIB-2007,GIB,,0.0,,0.0,,0.0
3100,P-GIB-2008,GIB,,0.0,,0.0,,0.0
3101,P-GIB-2009,GIB,,0.0,,0.0,,0.0
3102,P-GIB-2010,GIB,,0.0,,0.0,,0.0
3103,P-GIB-2011,GIB,,0.0,,0.0,,0.0
3104,P-GIB-2012,GIB,,0.0,,0.0,,0.0
3105,P-GIB-2013,GIB,,0.0,,0.0,,0.0
3106,P-GIB-2014,GIB,,0.0,,0.0,,0.0
3107,P-GIB-2015,GIB,,0.0,,0.0,,0.0
3108,P-GIB-2016,GIB,,0.0,,0.0,,0.0
3109,P-GIB-2017,GIB,,,,,,
3110,P-GIB-2018,GIB,,,,,,
3111,P-GIB-2019,GIB,,,,,,
3112,P-GIB-2020,GIB,,,,,,
3113,P-GRC-1980,GRC,-17.139,31.231,,0.0,,0.0
3114,P-GRC-1981,GRC,29.511,40.447,,0.0,,5.077
3115,P-GRC-1982,GRC,4.784,42.382,,0.928,170.996,13.76
3116,P-GRC-1983,GRC,9.124,46.249,-4.545,0.886,16.987,16.097
3117,P-GRC-1984,GRC,8.696,50.271,9.6,0.971,8.18,17.414
3118,P-GRC-1985,GRC,11.925,56.266,-4.348,0.929,-3.917,16.732
3119,P-GRC-1986,GRC,4.504,58.8,36.269,1.265,0.0,16.732
3120,P-GRC-1987,GRC,18.062,69.42,13.412,1.435,-3.793,16.097
3121,P-GRC-1988,GRC,5.323,73.116,20.923,1.735,-11.599,14.23
3122,P-GRC-1989,GRC,13.272,82.82,0.0,1.735,-18.108,11.653
3123,P-GRC-1990,GRC,-0.038,82.788,-5.211,1.645,-10.889,10.384
3124,P-GRC-1991,GRC,-3.022,80.287,4.779,1.724,1.934,10.585
3125,P-GRC-1992,GRC,1.328,81.353,-1.702,1.694,-18.579,8.619
3126,P-GRC-1993,GRC,2.402,83.307,-28.896,1.205,-15.5,7.283
3127,P-GRC-1994,GRC,2.76,85.606,-49.003,0.614,-5.373,6.891
3128,P-GRC-1995,GRC,2.028,87.342,-9.853,0.554,-13.364,5.97
3129,P-GRC-1996,GRC,-4.273,83.61,8.108,0.599,-7.469,5.524
3130,P-GRC-1997,GRC,7.191,89.623,-2.568,0.583,10.554,6.108
3131,P-GRC-1998,GRC,5.448,94.505,-10.694,0.521,-28.287,4.38
3132,P-GRC-1999,GRC,-1.128,93.439,-93.756,0.033,-89.139,0.476
3133,P-GRC-2000,GRC,2.331,95.617,1581.913,0.547,617.329,3.412
3134,P-GRC-2001,GRC,2.073,97.599,-5.164,0.519,2.977,3.514
3135,P-GRC-2002,GRC,2.265,99.81,5.714,0.548,-31.81,2.396
3136,P-GRC-2003,GRC,-4.732,95.087,-26.925,0.401,-16.305,2.006
3137,P-GRC-2004,GRC,4.535,99.399,-7.278,0.372,-3.527,1.935
3138,P-GRC-2005,GRC,-0.103,99.297,-36.357,0.237,-12.492,1.693
3139,P-GRC-2006,GRC,-4.307,95.021,42.138,0.336,-31.109,1.166
3140,P-GRC-2007,GRC,2.678,97.565,-15.167,0.285,-32.191,0.791
3141,P-GRC-2008,GRC,-3.094,94.546,-33.638,0.189,-19.56,0.636
3142,P-GRC-2009,GRC,0.571,95.086,-19.923,0.152,16.448,0.741
3143,P-GRC-2010,GRC,-10.525,85.078,-40.014,0.091,99.922,1.481
3144,P-GRC-2011,GRC,2.59,87.282,-8.563,0.083,-25.0,1.111
3145,P-GRC-2012,GRC,7.193,93.56,7.359,0.089,-4.382,1.062
3146,P-GRC-2013,GRC,-16.364,78.25,-15.888,0.075,-25.532,0.791
3147,P-GRC-2014,GRC,-5.114,74.248,-6.296,0.07,-6.813,0.737
3148,P-GRC-2015,GRC,-11.105,66.003,-13.439,0.061,-7.311,0.683
3149,P-GRC-2016,GRC,40.655,92.837,124.999,0.137,195.42,2.018
3150,P-GRC-2017,GRC,15.041,106.801,0.0,,0.0,
3151,P-GRC-2018,GRC,-2.913,103.689,0.0,,0.0,
3152,P-GRC-2019,GRC,-65.37,35.907,0.0,,0.0,
3153,P-GRC-2020,GRC,-47.196,18.961,0.0,,0.0,
3154,P-GRC-2021,GRC,-12.678,16.557,0.0,,0.0,
3155,P-GRL-1980,GRL,,0.0,,0.0,,0.0
3156,P-GRL-1981,GRL,,0.0,,0.0,,0.0
3157,P-GRL-1982,GRL,,0.0,,0.0,,0.0
3158,P-GRL-1983,GRL,,0.0,,0.0,,0.0
3159,P-GRL-1984,GRL,,0.0,,0.0,,0.0
3160,P-GRL-1985,GRL,,0.0,,0.0,,0.0
3161,P-GRL-1986,GRL,,0.0,,0.0,,0.0
3162,P-GRL-1987,GRL,,0.0,,0.0,,0.0
3163,P-GRL-1988,GRL,,0.0,,0.0,,0.0
3164,P-GRL-1989,GRL,,0.0,,0.0,,0.0
3165,P-GRL-1990,GRL,,0.0,,0.0,,0.0
3166,P-GRL-1991,GRL,,0.0,,0.0,,0.0
3167,P-GRL-1992,GRL,,0.0,,0.0,,0.0
3168,P-GRL-1993,GRL,,0.0,,0.0,,0.0
3169,P-GRL-1994,GRL,,0.0,,0.0,,0.0
3170,P-GRL-1995,GRL,,0.0,,0.0,,0.0
3171,P-GRL-1996,GRL,,0.0,,0.0,,0.0
3172,P-GRL-1997,GRL,,0.0,,0.0,,0.0
3173,P-GRL-1998,GRL,,0.0,,0.0,,0.0
3174,P-GRL-1999,GRL,,0.0,,0.0,,0.0
3175,P-GRL-2000,GRL,,0.0,,0.0,,0.0
3176,P-GRL-2001,GRL,,0.0,,0.0,,0.0
3177,P-GRL-2002,GRL,,0.0,,0.0,,0.0
3178,P-GRL-2003,GRL,,0.0,,0.0,,0.0
3179,P-GRL-2004,GRL,,0.0,,0.0,,0.0
3180,P-GRL-2005,GRL,,0.0,,0.0,,0.0
3181,P-GRL-2006,GRL,,0.0,,0.0,,0.0
3182,P-GRL-2007,GRL,,0.0,,0.0,,0.0
3183,P-GRL-2008,GRL,,0.0,,0.0,,0.0
3184,P-GRL-2009,GRL,,0.0,,0.0,,0.0
3185,P-GRL-2010,GRL,,0.0,,0.0,,0.0
3186,P-GRL-2011,GRL,,0.0,,0.0,,0.0
3187,P-GRL-2012,GRL,,0.0,,0.0,,0.0
3188,P-GRL-2013,GRL,,0.0,,0.0,,0.0
3189,P-GRL-2014,GRL,,0.0,,0.0,,0.0
3190,P-GRL-2015,GRL,,0.0,,0.0,,0.0
3191,P-GRL-2016,GRL,,0.0,,0.0,,0.0
3192,P-GRL-2017,GRL,,,,,,
3193,P-GRL-2018,GRL,,,,,,
3194,P-GRL-2019,GRL,,,,,,
3195,P-GRL-2020,GRL,,,,,,
3196,P-GRD-1980,GRD,,0.0,,0.0,,0.0
3197,P-GRD-1981,GRD,,0.0,,0.0,,0.0
3198,P-GRD-1982,GRD,,0.0,,0.0,,0.0
3199,P-GRD-1983,GRD,,0.0,,0.0,,0.0
3200,P-GRD-1984,GRD,,0.0,,0.0,,0.0
3201,P-GRD-1985,GRD,,0.0,,0.0,,0.0
3202,P-GRD-1986,GRD,,0.0,,0.0,,0.0
3203,P-GRD-1987,GRD,,0.0,,0.0,,0.0
3204,P-GRD-1988,GRD,,0.0,,0.0,,0.0
3205,P-GRD-1989,GRD,,0.0,,0.0,,0.0
3206,P-GRD-1990,GRD,,0.0,,0.0,,0.0
3207,P-GRD-1991,GRD,,0.0,,0.0,,0.0
3208,P-GRD-1992,GRD,,0.0,,0.0,,0.0
3209,P-GRD-1993,GRD,,0.0,,0.0,,0.0
3210,P-GRD-1994,GRD,,0.0,,0.0,,0.0
3211,P-GRD-1995,GRD,,0.0,,0.0,,0.0
3212,P-GRD-1996,GRD,,0.0,,0.0,,0.0
3213,P-GRD-1997,GRD,,0.0,,0.0,,0.0
3214,P-GRD-1998,GRD,,0.0,,0.0,,0.0
3215,P-GRD-1999,GRD,,0.0,,0.0,,0.0
3216,P-GRD-2000,GRD,,0.0,,0.0,,0.0
3217,P-GRD-2001,GRD,,0.0,,0.0,,0.0
3218,P-GRD-2002,GRD,,0.0,,0.0,,0.0
3219,P-GRD-2003,GRD,,0.0,,0.0,,0.0
3220,P-GRD-2004,GRD,,0.0,,0.0,,0.0
3221,P-GRD-2005,GRD,,0.0,,0.0,,0.0
3222,P-GRD-2006,GRD,,0.0,,0.0,,0.0
3223,P-GRD-2007,GRD,,0.0,,0.0,,0.0
3224,P-GRD-2008,GRD,,0.0,,0.0,,0.0
3225,P-GRD-2009,GRD,,0.0,,0.0,,0.0
3226,P-GRD-2010,GRD,,0.0,,0.0,,0.0
3227,P-GRD-2011,GRD,,0.0,,0.0,,0.0
3228,P-GRD-2012,GRD,,0.0,,0.0,,0.0
3229,P-GRD-2013,GRD,,0.0,,0.0,,0.0
3230,P-GRD-2014,GRD,,0.0,,0.0,,0.0
3231,P-GRD-2015,GRD,,0.0,,0.0,,0.0
3232,P-GRD-2016,GRD,,0.0,,0.0,,0.0
3233,P-GRD-2017,GRD,,,,,,
3234,P-GRD-2018,GRD,,,,,,
3235,P-GRD-2019,GRD,,,,,,
3236,P-GRD-2020,GRD,,,,,,
3237,P-GLP-1980,GLP,,0.0,,0.0,,0.0
3238,P-GLP-1981,GLP,,0.0,,0.0,,0.0
3239,P-GLP-1982,GLP,,0.0,,0.0,,0.0
3240,P-GLP-1983,GLP,,0.0,,0.0,,0.0
3241,P-GLP-1984,GLP,,0.0,,0.0,,0.0
3242,P-GLP-1985,GLP,,0.0,,0.0,,0.0
3243,P-GLP-1986,GLP,,0.0,,0.0,,0.0
3244,P-GLP-1987,GLP,,0.0,,0.0,,0.0
3245,P-GLP-1988,GLP,,0.0,,0.0,,0.0
3246,P-GLP-1989,GLP,,0.0,,0.0,,0.0
3247,P-GLP-1990,GLP,,0.0,,0.0,,0.0
3248,P-GLP-1991,GLP,,0.0,,0.0,,0.0
3249,P-GLP-1992,GLP,,0.0,,0.0,,0.0
3250,P-GLP-1993,GLP,,0.0,,0.0,,0.0
3251,P-GLP-1994,GLP,,0.0,,0.0,,0.0
3252,P-GLP-1995,GLP,,0.0,,0.0,,0.0
3253,P-GLP-1996,GLP,,0.0,,0.0,,0.0
3254,P-GLP-1997,GLP,,0.0,,0.0,,0.0
3255,P-GLP-1998,GLP,,0.0,,0.0,,0.0
3256,P-GLP-1999,GLP,,0.0,,0.0,,0.0
3257,P-GLP-2000,GLP,,0.0,,0.0,,0.0
3258,P-GLP-2001,GLP,,0.0,,0.0,,0.0
3259,P-GLP-2002,GLP,,0.0,,0.0,,0.0
3260,P-GLP-2003,GLP,,0.0,,0.0,,0.0
3261,P-GLP-2004,GLP,,0.0,,0.0,,0.0
3262,P-GLP-2005,GLP,,0.0,,0.0,,0.0
3263,P-GLP-2006,GLP,,0.0,,0.0,,0.0
3264,P-GLP-2007,GLP,,0.0,,0.0,,0.0
3265,P-GLP-2008,GLP,,0.0,,0.0,,0.0
3266,P-GLP-2009,GLP,,0.0,,0.0,,0.0
3267,P-GLP-2010,GLP,,0.0,,0.0,,0.0
3268,P-GLP-2011,GLP,,0.0,,0.0,,0.0
3269,P-GLP-2012,GLP,,0.0,,0.0,,0.0
3270,P-GLP-2013,GLP,,0.0,,0.0,,0.0
3271,P-GLP-2014,GLP,,0.0,,0.0,,0.0
3272,P-GLP-2015,GLP,,0.0,,0.0,,0.0
3273,P-GLP-2016,GLP,,0.0,,0.0,,0.0
3274,P-GLP-2017,GLP,,,,,,
3275,P-GLP-2018,GLP,,,,,,
3276,P-GLP-2019,GLP,,,,,,
3277,P-GLP-2020,GLP,,,,,,
3278,P-GUM-1980,GUM,,0.0,,0.0,,0.0
3279,P-GUM-1981,GUM,,0.0,,0.0,,0.0
3280,P-GUM-1982,GUM,,0.0,,0.0,,0.0
3281,P-GUM-1983,GUM,,0.0,,0.0,,0.0
3282,P-GUM-1984,GUM,,0.0,,0.0,,0.0
3283,P-GUM-1985,GUM,,0.0,,0.0,,0.0
3284,P-GUM-1986,GUM,,0.0,,0.0,,0.0
3285,P-GUM-1987,GUM,,0.0,,0.0,,0.0
3286,P-GUM-1988,GUM,,0.0,,0.0,,0.0
3287,P-GUM-1989,GUM,,0.0,,0.0,,0.0
3288,P-GUM-1990,GUM,,0.0,,0.0,,0.0
3289,P-GUM-1991,GUM,,0.0,,0.0,,0.0
3290,P-GUM-1992,GUM,,0.0,,0.0,,0.0
3291,P-GUM-1993,GUM,,0.0,,0.0,,0.0
3292,P-GUM-1994,GUM,,0.0,,0.0,,0.0
3293,P-GUM-1995,GUM,,0.0,,0.0,,0.0
3294,P-GUM-1996,GUM,,0.0,,0.0,,0.0
3295,P-GUM-1997,GUM,,0.0,,0.0,,0.0
3296,P-GUM-1998,GUM,,0.0,,0.0,,0.0
3297,P-GUM-1999,GUM,,0.0,,0.0,,0.0
3298,P-GUM-2000,GUM,,0.0,,0.0,,0.0
3299,P-GUM-2001,GUM,,0.0,,0.0,,0.0
3300,P-GUM-2002,GUM,,0.0,,0.0,,0.0
3301,P-GUM-2003,GUM,,0.0,,0.0,,0.0
3302,P-GUM-2004,GUM,,0.0,,0.0,,0.0
3303,P-GUM-2005,GUM,,0.0,,0.0,,0.0
3304,P-GUM-2006,GUM,,0.0,,0.0,,0.0
3305,P-GUM-2007,GUM,,0.0,,0.0,,0.0
3306,P-GUM-2008,GUM,,0.0,,0.0,,0.0
3307,P-GUM-2009,GUM,,0.0,,0.0,,0.0
3308,P-GUM-2010,GUM,,0.0,,0.0,,0.0
3309,P-GUM-2011,GUM,,0.0,,0.0,,0.0
3310,P-GUM-2012,GUM,,0.0,,0.0,,0.0
3311,P-GUM-2013,GUM,,0.0,,0.0,,0.0
3312,P-GUM-2014,GUM,,0.0,,0.0,,0.0
3313,P-GUM-2015,GUM,,0.0,,0.0,,0.0
3314,P-GUM-2016,GUM,,0.0,,0.0,,0.0
3315,P-GUM-2017,GUM,,,,,,
3316,P-GUM-2018,GUM,,,,,,
3317,P-GUM-2019,GUM,,,,,,
3318,P-GUM-2020,GUM,,,,,,
3319,P-GTM-1980,GTM,,0.0,,0.0,251.792,3.191
3320,P-GTM-1981,GTM,,0.0,,0.0,-0.273,3.183
3321,P-GTM-1982,GTM,,0.0,,0.0,20.0,3.819
3322,P-GTM-1983,GTM,,0.0,,0.0,16.588,4.453
3323,P-GTM-1984,GTM,,0.0,,0.0,-28.328,3.191
3324,P-GTM-1985,GTM,,0.0,,0.0,-40.164,1.91
3325,P-GTM-1986,GTM,,0.0,,0.0,66.667,3.183
3326,P-GTM-1987,GTM,,0.0,,0.0,-20.0,2.546
3327,P-GTM-1988,GTM,,0.0,,0.0,-24.769,1.915
3328,P-GTM-1989,GTM,,0.0,,0.0,32.969,2.547
3329,P-GTM-1990,GTM,,0.0,,0.0,0.0,2.547
3330,P-GTM-1991,GTM,,0.0,,0.0,10.0,2.802
3331,P-GTM-1992,GTM,,0.0,,0.0,9.39,3.065
3332,P-GTM-1993,GTM,,0.0,,0.0,45.435,4.457
3333,P-GTM-1994,GTM,,0.0,,0.0,18.454,5.28
3334,P-GTM-1995,GTM,,0.0,,0.0,14.918,6.067
3335,P-GTM-1996,GTM,,0.0,,0.0,35.02,8.192
3336,P-GTM-1997,GTM,,0.0,,0.0,24.361,10.188
3337,P-GTM-1998,GTM,,0.0,,0.0,48.545,15.133
3338,P-GTM-1999,GTM,,0.0,,0.0,-3.228,14.645
3339,P-GTM-2000,GTM,,0.0,,0.0,-9.841,13.203
3340,P-GTM-2001,GTM,,0.0,,0.0,1.656,13.422
3341,P-GTM-2002,GTM,,0.0,,0.0,-14.637,11.457
3342,P-GTM-2003,GTM,,0.0,,0.0,22.229,14.004
3343,P-GTM-2004,GTM,,0.0,,0.0,-9.679,12.649
3344,P-GTM-2005,GTM,,0.0,,0.0,-13.653,10.922
3345,P-GTM-2006,GTM,,0.0,,0.0,17.438,12.827
3346,P-GTM-2007,GTM,,0.0,,0.0,-21.479,10.072
3347,P-GTM-2008,GTM,,0.0,,0.0,-1.582,9.912
3348,P-GTM-2009,GTM,,0.0,,0.0,-13.217,8.602
