,id_planta,id_pais,id_tipo_planta,nombre,combustible_primario,capacidad_mw,latitud,longitud
10528,10528,DEU,LC,Werneuchen D1,Solar,4.0,52.6296,13.7553
10529,10529,DEU,LC,Werneuchen D2,Solar,4.0,52.6449,13.756
10530,10530,DEU,LC,Weserkraftwerk Bremen,Hydro,9.9,53.0611,8.8649
10531,10531,DEU,LC,Westerwiehe 1 Solar Power Plant,Solar,2.0,51.8119,8.5154
10532,10532,DEU,LC,Westerwiehe 2 Solar Power Plant,Solar,1.0,51.8178,8.5236
10533,10533,DEU,LC,Westheim Solar Power Plant,Solar,2.9,49.2283,8.3208
10534,10534,DEU,LC,Wetschhauser Hof Solar Power Plant,Solar,4.1,49.4275,7.2159
10535,10535,DEU,LC,Wi-Biebrich,Biomass,31.7,50.0405,8.2532
10536,10536,DEU,LC,Wiesenena Solar Power Plant,Solar,5.2,51.4507,12.1909
10537,10537,DEU,LC,Windpark Arneburg 2,Wind,31.5,52.7002,11.9387
10538,10538,DEU,LC,Windpark Arneburg 2,Wind,117.0,52.7002,11.9387
10539,10539,DEU,LC,Windpark Dahme,Wind,76.5,51.8686,13.5491
10540,10540,DEU,LC,Windpark Druxberge,Wind,116.7,52.1651,11.2742
10541,10541,DEU,LC,Windpark Fehmarn,Wind,143.0,54.4856,11.1097
10542,10542,DEU,LC,Windpark Hakenstedt,Wind,82.7,52.1663,11.2847
10543,10543,DEU,LC,Windpark Hüselitz,Wind,92.4,52.5174,11.7882
10544,10544,DEU,LC,Windpark Klettwitz,Wind,89.1,51.5452,13.8652
10545,10545,DEU,LC,Windpark Reußenköge,Wind,189.312,54.6409,9.0139
10546,10546,DEU,LC,Windpark Riffgat,Wind,113.4,53.692,6.475
10547,10547,DEU,LC,Windparks Biere und Borne,Wind,94.5,51.9605,11.6207
10548,10548,DEU,LC,Wintrich,Hydro,20.0,49.8798,6.9488
10549,10549,DEU,LC,Wismar Solar Power Plant,Solar,8.6,53.8985,11.4851
10550,10550,DEU,LC,Wisselsing Solar Power Plant,Solar,6.2,48.6965,12.9739
10551,10551,DEU,LC,Wittenberge Solar Power Plant,Solar,3.9,53.0172,11.758
10552,10552,DEU,LC,Wittstock E1,Solar,10.0,53.196,12.518
10553,10553,DEU,LC,Witzleshofen,Solar,5.5,50.1174,11.7247
10554,10554,DEU,LC,Witznau,Hydro,220.0,47.6879,8.2516
10555,10555,DEU,LC,Woggersin,Solar,5.5,53.627,13.227
10556,10556,DEU,LC,Woldegk Solar Power Plant,Solar,9.0,53.4596,13.5638
10557,10557,DEU,LC,Wulfen Solar Power Plant,Solar,2.7,51.8221,11.9222
10558,10558,DEU,LC,Wusseken,Solar,10.0,53.7619,13.6564
10559,10559,DEU,LC,Wustermark Solar Power Plant,Solar,3.0,52.5614,12.9516
10560,10560,DEU,LC,Wülknitz,Solar,11.2,51.363,13.385
10561,10561,DEU,LC,W�lfersheim Solar Power Plant,Solar,5.3,50.3953,8.8275
10562,10562,DEU,LC,W�nsdorf Solar Power Plant,Solar,7.8,52.1844,13.476
10563,10563,DEU,LC,W�rrstadt Solar Power Plant,Solar,5.6,49.8289,8.1322
10564,10564,DEU,LC,ZWSF,Waste,2.5,52.535,12.3626
10565,10565,DEU,LC,Zachow Solar Power Plant,Solar,5.5,53.3646,11.8763
10566,10566,DEU,LC,Zahna Solar Power Plant,Solar,3.3,51.9172,12.7656
10567,10567,DEU,LC,Zeithain 1,Solar,12.0,51.3527,13.3284
10568,10568,DEU,LC,Zeithain E1,Solar,5.0,51.3324,13.3725
10569,10569,DEU,LC,Zeithain E2,Solar,10.0,51.362,13.344
10570,10570,DEU,LC,Zeithain G1,Solar,13.0,51.378,13.338
10571,10571,DEU,LC,Zeithain J1,Solar,8.5,51.3373,13.3587
10572,10572,DEU,LC,Zeithain J2,Solar,21.5,51.41,13.336
10573,10573,DEU,LC,Zellstoff Stendal GmbH,Biomass,138.9,52.7271,12.0112
10574,10574,DEU,LC,Zeltingen,Hydro,13.6,49.9511,7.0232
10575,10575,DEU,LC,Zerbst,Solar,37.8,51.999,12.136
10576,10576,DEU,LC,Zerbst I,Solar,9.0,51.999,12.136
10577,10577,DEU,LC,Zerbst III-V,Solar,24.9,51.999,12.136
10578,10578,DEU,LC,Zerbst Solar Power Plant,Solar,12.0,51.9955,12.1298
10579,10579,DEU,LC,Zerre,Solar,8.0,51.5135,14.3889
10580,10580,DEU,LC,Ziegelscheune,Solar,8.0,50.93,13.395
10581,10581,DEU,LC,Zolling power station,Biomass,528.0,48.4554,11.7995
10582,10582,DEU,LC,Zscherndorf,Solar,8.5,51.6117,12.2819
10583,10583,DEU,LC,Zultenberg,Solar,5.0,50.0486,11.3146
10584,10584,DEU,LC,Zweimen Solar Power Plant,Solar,4.0,51.352,12.1334
10585,10585,DEU,LC,Zwochau Solar Power Plant,Solar,3.8,51.4611,12.2528
10586,10586,GHA,LC,Aksombo,Hydro,1038.0,6.2998,0.0594
10587,10587,GHA,LC,Bui,Hydro,400.0,8.1822,-2.1661
10588,10588,GHA,LC,Gomoa Onyadze,Solar,20.0,5.29,-0.95
10589,10589,GHA,LC,Kpong,Hydro,160.0,6.1201,0.1255
10590,10590,GRC,LC,Aerino,Solar,5.5,39.339,22.767
10591,10591,GRC,LC,Agrilia Baka Solar Power Plant,Solar,4.9,37.0839,21.6301
10592,10592,GRC,LC,Aitoloakarnania,Solar,5.0,38.4091,21.3853
10593,10593,GRC,LC,Alasia Solar Power Plant,Solar,1.5,37.4701,23.4181
10594,10594,GRC,LC,Ano Liosia,Waste,24.0,38.0773,23.6544
10595,10595,GRC,LC,Assomata,Hydro,108.0,40.4738,22.2421
10596,10596,GRC,LC,Athens Airport Solar Power Plant,Solar,8.0,37.9245,23.9483
10597,10597,GRC,LC,Axiochori Solar Power Plant,Solar,6.0,40.86,22.6719
10598,10598,GRC,LC,Chonos,Wind,4.5,35.2132,26.2265
10599,10599,GRC,LC,DERVENI-MIKRO DERVENI-SLIVA,Wind,24.0,37.4791,23.1276
10600,10600,GRC,LC,DIDIMOS LOFOS,Wind,26.0,41.0557,25.9811
10601,10601,GRC,LC,Dimossia Solar Power Plant,Solar,2.0,38.2927,23.2604
10602,10602,GRC,LC,Domokos,Solar,10.4,39.1001,22.3362
10603,10603,GRC,LC,Drama,Solar,5.0,41.182,24.061
10604,10604,GRC,LC,Florina Solar Power Plant,Solar,4.3,40.8227,21.5178
10605,10605,GRC,LC,GOURI MELES,Wind,32.2,38.2118,23.4278
10606,10606,GRC,LC,Helpe,Solar,8.7,40.947,24.427
10607,10607,GRC,LC,Ilarionas,Hydro,154.0,40.0966,21.8039
10608,10608,GRC,LC,KREKEZA MOUGOLIOS,Wind,12.0,38.1582,23.5843
10609,10609,GRC,LC,Karditsa,Solar,9.0,39.303,21.924
10610,10610,GRC,LC,Kastoria,Solar,6.0,40.5229,21.1389
10611,10611,GRC,LC,Kastraki,Hydro,320.0,38.7413,21.3654
10612,10612,GRC,LC,Kavasila Solar Power Plant,Solar,4.9,37.8842,21.256
10613,10613,GRC,LC,Kourtesi 1 Solar Power Plant,Solar,4.9,37.9603,21.3437
10614,10614,GRC,LC,Kourtesi 2 Solar Power Plant,Solar,4.9,37.9598,21.3475
10615,10615,GRC,LC,Koutsopodi Solar Power Plant,Solar,2.0,37.6502,22.6556
10616,10616,GRC,LC,Kremasta,Hydro,437.0,38.8904,21.4996
10617,10617,GRC,LC,LOGGARAKIA,Wind,18.0,37.479,23.1277
10618,10618,GRC,LC,Ladhon,Hydro,70.0,37.7654,21.9829
10619,10619,GRC,LC,Limnochori Solar Power Plant,Solar,4.8,38.1311,21.4468
10620,10620,GRC,LC,Louros Dam,Hydro,10.0,39.2514,20.8657
10621,10621,GRC,LC,MYTOULA,Wind,34.2,41.0931,25.9346
10622,10622,GRC,LC,Magiko Solar Power Plant,Solar,1.9,41.0576,24.8927
10623,10623,GRC,LC,Mesokomo,Solar,5.0,40.56,23.35
10624,10624,GRC,LC,Messochora,Hydro,160.0,39.4646,21.3021
10625,10625,GRC,LC,Mithras,Solar,6.0,40.325,21.815
10626,10626,GRC,LC,Moutsara 1 Solar Power Plant,Solar,7.0,40.6597,22.1893
10627,10627,GRC,LC,Moutsara 2 Solar Power Plant,Solar,7.0,40.6499,22.1916
10628,10628,GRC,LC,PERDIKOKORIFI,Wind,14.45,38.2327,23.4986
10629,10629,GRC,LC,Palaiochora,Solar,9.0,37.9185,21.426
10630,10630,GRC,LC,Palioklisi Solar Power Plant,Solar,1.9,39.1248,20.7217
10631,10631,GRC,LC,Panagia Solar Power Plant,Solar,4.0,39.0955,22.2149
10632,10632,GRC,LC,Perdikas,Hydro,320.0,40.5664,21.6759
10633,10633,GRC,LC,Pigae Aoos,Hydro,210.0,39.6871,20.8421
10634,10634,GRC,LC,Plastiras,Hydro,130.0,39.2413,21.7479
10635,10635,GRC,LC,Platanovryssi,Hydro,108.0,41.3371,24.4546
10636,10636,GRC,LC,Polydamada Solar Power Plant,Solar,10.0,39.3473,22.4052
10637,10637,GRC,LC,Polyphyto,Hydro,124.0,40.3013,22.1004
10638,10638,GRC,LC,Pournari,Hydro,334.0,39.1871,21.0263
10639,10639,GRC,LC,Preveza Solar Power Plant,Solar,4.0,38.9828,20.7336
10640,10640,GRC,LC,Pyrgari,Wind,5.4,38.3489,24.2017
10641,10641,GRC,LC,Pyrgos Solar Power Plant,Solar,1.7,37.7252,21.4457
10642,10642,GRC,LC,Revenia Solar Power Plant,Solar,7.5,38.3784,23.3371
10643,10643,GRC,LC,Rodopi,Solar,4.5,41.1163,25.0966
10644,10644,GRC,LC,Sfikia,Hydro,315.0,40.3954,22.1913
10645,10645,GRC,LC,Skala I,Solar,6.0,36.864,22.637
10646,10646,GRC,LC,Skala II-IV,Solar,23.0,36.866,22.6334
10647,10647,GRC,LC,Smokovo,Hydro,10.0,39.1463,22.0629
10648,10648,GRC,LC,Stratos,Hydro,150.0,38.6788,21.3254
10649,10649,GRC,LC,Stroussi Solar Power Plant,Solar,6.4,37.9009,21.2364
10650,10650,GRC,LC,Sykia,Hydro,160.0,39.3136,21.413
10651,10651,GRC,LC,TSIKNA PRINIAS PROFITIS ILIAS PYRGARI,Wind,11.2,38.2863,24.2386
10652,10652,GRC,LC,TSILIKOKA,Wind,21.0,38.3313,24.1926
10653,10653,GRC,LC,TSOUKA TSOUGARI,Wind,12.0,38.2713,24.2366
10654,10654,GRC,LC,Thissavros,Hydro,381.0,41.3537,24.3629
10655,10655,GRC,LC,Thiva Solar Power Plant,Solar,5.0,38.3739,23.3613
10656,10656,GRC,LC,Tripolis Solar Power Plant,Solar,2.0,37.5116,22.4181
10657,10657,GRC,LC,Volos Solar Power Plant,Solar,2.0,39.3675,22.8825
10658,10658,GRC,LC,Xirokambi,Solar,6.0,36.9545,22.4902
10659,10659,GTM,LC,Aguacapa,Hydro,90.0,14.29,-90.505
10660,10660,GTM,LC,Biomass,Biomass,119.0,14.12,-90.93
10661,10661,GTM,LC,Candelaria,Hydro,4.6,15.4,-89.763
10662,10662,GTM,LC,Chixoy,Hydro,300.0,15.28,-90.491
10663,10663,GTM,LC,Choloma,Hydro,9.7,15.44,-89.74
10664,10664,GTM,LC,Concepcion,Biomass,27.5,14.33,-90.787
10665,10665,GTM,LC,El Canada,Hydro,48.1,14.69,-91.532
10666,10666,GTM,LC,El Capulin,Hydro,3.5,14.36,-90.91
10667,10667,GTM,LC,El Cobano,Hydro,11.0,14.18,-90.603
10668,10668,GTM,LC,El Manantial,Hydro,3.8,14.66,-91.628
10669,10669,GTM,LC,El Pilar,Biomass,33.4,14.54,-91.588
10670,10670,GTM,LC,El Porvenir,Hydro,2.3,14.96,-91.945
10671,10671,GTM,LC,El Recreo,Hydro,26.0,14.65,-91.573
10672,10672,GTM,LC,El Salto,Hydro,2.0,14.33,-90.749
10673,10673,GTM,LC,Horus 1 y 2,Solar,80.0,14.04,-90.36
10674,10674,GTM,LC,Horus II,Solar,30.0,14.037,-90.362
10675,10675,GTM,LC,Jurun Marinala,Hydro,60.0,14.39,-90.711
10676,10676,GTM,LC,La Union,Biomass,78.0,14.27,-91.096
10677,10677,GTM,LC,Las Vacas,Hydro,39.0,14.76,-90.5
10678,10678,GTM,LC,Los Esclavos,Hydro,15.0,14.25,-90.277
10679,10679,GTM,LC,Madre Tierra,Biomass,28.0,14.35,-91.065
10680,10680,GTM,LC,Magdalena,Biomass,145.0,14.12,-90.932
10681,10681,GTM,LC,Matanzas,Hydro,12.0,15.11,-90.191
10682,10682,GTM,LC,Monte Cristo,Hydro,13.5,14.67,-91.547
10683,10683,GTM,LC,Olmeca I,Waste,3.8,14.22,-91.399
10684,10684,GTM,LC,Olmeca III,Waste,2.1,14.64,-92.149
10685,10685,GTM,LC,Ortitlán,Geothermal,25.2,14.41,-90.607
10686,10686,GTM,LC,Oxec,Hydro,26.1,15.59,-89.728
10687,10687,GTM,LC,Palin II,Hydro,5.8,14.4,-90.703
10688,10688,GTM,LC,Palo Gordo,Biomass,76.9,14.49,-91.398
10689,10689,GTM,LC,Palo Viejo,Hydro,85.0,15.5,-90.874
10690,10690,GTM,LC,Panan,Hydro,7.3,14.56,-91.363
10691,10691,GTM,LC,Pantaleon,Biomass,82.0,14.33,-90.993
10692,10692,GTM,LC,Pasabien,Hydro,12.8,15.06,-89.711
10693,10693,GTM,LC,Poza Verde,Hydro,12.5,14.32,-90.463
10694,10694,GTM,LC,Renace,Hydro,68.1,15.5,-90.174
10695,10695,GTM,LC,Rio Bobos,Hydro,10.0,15.36,-88.726
10696,10696,GTM,LC,San Antonio El Sitio,Wind,48.0,14.36,-90.556
10697,10697,GTM,LC,San Diego,Biomass,5.0,14.37,-90.806
10698,10698,GTM,LC,San Isidro,Hydro,3.9,15.1,-90.118
10699,10699,GTM,LC,Santa Ana,Biomass,104.5,14.24,-90.842
10700,10700,GTM,LC,Santa Lucia,Biomass,44.0,14.35,-91.064
10701,10701,GTM,LC,Santa Maria,Hydro,6.0,14.72,-91.523
10702,10702,GTM,LC,Santa Teresa,Hydro,17.0,15.3,-90.143
10703,10703,GTM,LC,Secacao,Hydro,16.5,15.41,-89.779
10704,10704,GTM,LC,Sibo,Solar,5.0,14.98,-89.651
10705,10705,GTM,LC,Trinidad,Biomass,86.8,14.15,-90.841
10706,10706,GTM,LC,Tulula,Biomass,50.0,14.51,-91.586
10707,10707,GTM,LC,Viento Blanco,Wind,23.1,14.36,-90.556
10708,10708,GTM,LC,Vision de Aguila,Hydro,2.1,15.6,-90.398
10709,10709,GTM,LC,Xacbal,Hydro,94.0,15.62,-91.085
10710,10710,GTM,LC,Zunil,Geothermal,28.6,14.77,-91.505
10711,10711,GIN,LC,Boke,Hydro,45.0,10.9333,-14.3
10712,10712,GIN,LC,Donkea,Hydro,15.0,9.95,-12.995
10713,10713,GIN,LC,Garafiri,Hydro,75.0,10.5283,-12.6635
10714,10714,GIN,LC,Grandes Chutes,Hydro,28.32,9.9211,-13.0986
10715,10715,GIN,LC,Kaleta,Hydro,240.0,10.4627,-13.2765
10716,10716,GIN,LC,Tinkisso,Hydro,15.0,10.75,-11.1167
10717,10717,GUY,LC,Skeldon,Biomass,30.0,5.8803,-57.1497
10718,10718,HND,LC,Aura Solar 2,Solar,61.0,13.2273,-87.2096
10719,10719,HND,LC,Azulosa,Biomass,4.0,15.2834,-87.8882
10720,10720,HND,LC,Canaveral,Hydro,29.0,14.9816,-88.0232
10721,10721,HND,LC,Cerra de Hula,Wind,126.0,13.9321,-87.2324
10722,10722,HND,LC,Cerveceria,Waste,2.45,15.5317,-88.023
10723,10723,HND,LC,Choluteca II,Solar,35.1,13.228,-87.207
10724,10724,HND,LC,Compania Azucarera Hondurena,Biomass,26.0,15.4065,-88.0008
10725,10725,HND,LC,Coronado,Hydro,6.1,15.1891,-85.7507
10726,10726,HND,LC,Cuyamapa,Hydro,12.8,15.2517,-87.5725
10727,10727,HND,LC,Cuyamel,Hydro,8.0,15.6056,-88.1572
10728,10728,HND,LC,Del Sur,Solar,25.0,13.259,-87.2299
10729,10729,HND,LC,El Nispero,Hydro,22.5,14.7792,-88.3486
10730,10730,HND,LC,El Pacifico,Solar,50.0,13.2338,-87.2503
10731,10731,HND,LC,Enerbasa Nacaome II,Solar,60.0,13.4829,-87.5485
10732,10732,HND,LC,Fransisco Morazan (el Cajon),Hydro,300.0,15.0293,-87.7455
10733,10733,HND,LC,La Esperanza,Hydro,12.8,14.2247,-88.1607
10734,10734,HND,LC,La Gloria,Hydro,6.0,15.7544,-86.3632
10735,10735,HND,LC,La Grecia,Biomass,12.0,13.2432,-87.3529
10736,10736,HND,LC,La Manzanilla y Las Lajas,Solar,15.0,13.387,-87.32
10737,10737,HND,LC,Los Laureles,Hydro,5.2,15.5598,-87.2165
10738,10738,HND,LC,Los Prados,Solar,53.0,13.147,-87.143
10739,10739,HND,LC,Marcovia,Solar,35.0,13.277,-87.265
10740,10740,HND,LC,Marcovia A,Solar,6.0,13.266,-87.271
10741,10741,HND,LC,Nacaome,Hydro,30.0,13.6869,-87.3605
10742,10742,HND,LC,Pacific Solar,Solar,63.0,13.525,-87.548
10743,10743,HND,LC,Pacific Solar (bal),Solar,25.0,13.525,-87.548
10744,10744,HND,LC,Pacific Solar I,Solar,25.9,13.525,-87.548
10745,10745,HND,LC,Pacific Solar II,Solar,25.9,13.525,-87.548
10746,10746,HND,LC,Pavana Solar Park,Solar,24.55,13.4068,-87.3218
10747,10747,HND,LC,Platanares,Geothermal,39.0,14.7471,-88.9518
10748,10748,HND,LC,Rio Lindo,Hydro,80.0,15.0404,-87.982
10749,10749,HND,LC,San Martin,Hydro,2.77,15.0615,-85.8342
10750,10750,HND,LC,Tres Valles,Biomass,8.0,14.248,-86.9936
10751,10751,HND,LC,Valle Solar Park,Solar,100.0,13.5158,-87.5564
10752,10752,HUN,LC,Bukkabrany ,Solar,20.0,47.894,20.707
10753,10753,HUN,LC,Dunai,Solar,21.0,47.333,18.906
10754,10754,HUN,LC,Paks,Solar,20.6,46.59,18.85
10755,10755,HUN,LC,Paksi Atomerőmű,Nuclear,1886.8,46.5739,18.8536
10756,10756,HUN,LC,Pécs,Solar,7.0,46.06,18.257
10757,10757,HUN,LC,Visonta,Solar,16.0,47.802,20.059
10758,10758,ISL,LC,Andakíl,Hydro,8.0,64.5386,-21.695
10759,10759,ISL,LC,Bjarnarflag,Geothermal,3.0,65.6408,-16.8565
10760,10760,ISL,LC,Blanda,Hydro,150.0,65.4158,-19.8198
10761,10761,ISL,LC,Búrfell,Hydro,270.0,64.1052,-19.8335
10762,10762,ISL,LC,Búðarháls,Hydro,95.0,64.2355,-19.3707
10763,10763,ISL,LC,Fljótsdalsvirkjun (Kárahnjúkar ),Hydro,690.0,64.9471,-15.7931
10764,10764,ISL,LC,Hellisheiði,Geothermal,213.0,64.0373,-21.4007
10765,10765,ISL,LC,Hrauneyjafoss,Hydro,210.0,64.2009,-19.2406
10766,10766,ISL,LC,Krafla,Geothermal,60.0,65.7035,-16.7735
10767,10767,ISL,LC,Lagarfoss,Hydro,27.0,65.5069,-14.3656
10768,10768,ISL,LC,Laxárvirkjun 3,Hydro,14.0,65.8182,-17.314
10769,10769,ISL,LC,Ljósafossvirkjun,Hydro,14.6,64.0944,-21.0107
10770,10770,ISL,LC,Nesjavellir,Geothermal,120.0,64.1081,-21.2567
10771,10771,ISL,LC,Reykjanes,Geothermal,100.0,63.8251,-22.6848
10772,10772,ISL,LC,Sigalda,Hydro,150.0,64.1733,-19.1272
10773,10773,ISL,LC,Steingrímsstöð,Hydro,26.0,64.129,-21.0266
10774,10774,ISL,LC,Sultartangi,Hydro,120.0,64.1672,-19.6212
10775,10775,ISL,LC,Svartsengi,Geothermal,76.0,63.8788,-22.4332
10776,10776,ISL,LC,Vatnsfell,Hydro,90.0,64.1966,-19.0341
10777,10777,ISL,LC,Írafoss,Hydro,48.0,64.0875,-21.0077
10778,10778,IND,LC,ACME Solar Tower,Solar,2.5,28.1839,73.2407
10779,10779,IND,LC,AES Saurashtra Windfarms,Wind,39.2,21.9038,69.3732
10780,10780,IND,LC,ALIYAR,Hydro,60.0,10.4547,77.0078
10781,10781,IND,LC,ALLAIN DUHANGAN,Hydro,192.0,32.2258,77.207
10782,10782,IND,LC,ALMATTI DAM,Hydro,290.0,16.33,75.8863
10783,10783,IND,LC,ANANDPUR SAHIB ST-I&II,Hydro,134.0,31.2717,76.4938
10784,10784,IND,LC,ANDHRA,Hydro,16.95,31.2412,77.8769
10785,10785,IND,LC,ARVINDNAGAR SUGAR,Biomass,10.0,18.0845,76.1851
10786,10786,IND,LC,ASHOKNAGAR MILL,Biomass,17.0,19.5867,74.7061
10787,10787,IND,LC,ATHANI SUGAR,Biomass,24.0,16.7708,74.9191
10788,10788,IND,LC,Abhijeet,Solar,50.0,26.8278,70.9197
10789,10789,IND,LC,Achampet,Solar,5.5,16.3893,78.6621
10790,10790,IND,LC,Achampet Solarpack,Solar,15.0,16.389,78.676
10791,10791,IND,LC,Achampet Suzlon,Solar,15.0,16.407,78.7
10792,10792,IND,LC,Agaram A,Solar,20.0,10.456,77.924
10793,10793,IND,LC,Agucha Mine,Solar,22.0,25.842,74.758
10794,10794,IND,LC,Aitipamula,Solar,15.0,17.208,79.326
10795,10795,IND,LC,Akkinepally,Solar,10.0,17.265,79.208
10796,10796,IND,LC,Alampur Mytrah 1,Solar,11.0,15.925,78.01
10797,10797,IND,LC,Alampur SP,Solar,10.0,15.901,78.002
10798,10798,IND,LC,Alapur,Solar,50.0,20.275,75.785
10799,10799,IND,LC,Alladurg,Solar,11.0,17.947,77.925
10800,10800,IND,LC,Allahabad Rattan,Solar,50.0,25.395,81.79
10801,10801,IND,LC,Alland,Solar,20.0,17.636,76.389
10802,10802,IND,LC,Alote,Solar,20.0,23.815,75.525
10803,10803,IND,LC,Amarpur Refex,Solar,10.0,24.77,78.445
10804,10804,IND,LC,Amarpur Samavist,Solar,10.0,24.765,78.45
10805,10805,IND,LC,Amarsar Solar Power Plant,Solar,1.0,28.3615,74.2402
10806,10806,IND,LC,Amathur,Solar,14.4,9.553,77.885
10807,10807,IND,LC,Ambosara,Solar,80.0,20.905,85.925
10808,10808,IND,LC,Amla Nankar,Solar,12.9,23.929,76.121
10809,10809,IND,LC,Anabura Wind Farm,Wind,16.5,14.5751,76.3926
10810,10810,IND,LC,Anantapur Tata,Solar,200.0,14.026,78.434
10811,10811,IND,LC,Ananthapur - Meil Solar Power Plant,Solar,50.0,14.9455,77.687
10812,10812,IND,LC,Ananthasagar,Solar,45.0,18.152,78.294
10813,10813,IND,LC,Andora,Solar,20.0,18.275,76.31
10814,10814,IND,LC,Andrha Lake Wind Farm,Wind,113.6,18.858,73.6396
10815,10815,IND,LC,Andur,Solar,7.0,17.802,76.248
10816,10816,IND,LC,Angadi Raichur A,Solar,7.0,17.074,77.557
10817,10817,IND,LC,Anikkadavu Wind Farm,Wind,19.8,10.7245,77.1893
10818,10818,IND,LC,Apollo Chennai,Solar,10.0,12.857,79.944
10819,10819,IND,LC,Arasadi,Solar,10.0,8.8881,78.0644
10820,10820,IND,LC,Arasinagundi Wind Farm,Wind,13.2,14.4791,76.3482
10821,10821,IND,LC,Arvapally Mytrah 1,Solar,8.0,17.354,79.586
10822,10822,IND,LC,Arvapally Mytrah 2,Solar,15.0,17.355,79.591
10823,10823,IND,LC,Askandra - DREPL Solar Power Plant,Solar,5.0,27.3473,71.6917
10824,10824,IND,LC,Askandra - Electromech Maritech Solar Power Plant,Solar,5.0,27.36,71.6918
10825,10825,IND,LC,Askandra - Finehope Solar Power Plant,Solar,5.0,27.3632,71.6918
10826,10826,IND,LC,Askandra - Khaya Solar Power Plant,Solar,5.0,27.3661,71.6916
10827,10827,IND,LC,Askandra - Newton Solar Power Plant,Solar,5.0,27.3537,71.6917
10828,10828,IND,LC,Askandra - Saidham Solar Power Plant,Solar,5.0,27.3504,71.6918
10829,10829,IND,LC,Askandra - Vasavi Solar Power Plant,Solar,5.0,27.3566,71.6917
10830,10830,IND,LC,Assan,Solar,10.0,29.415,76.885
10831,10831,IND,LC,Azhagapuri,Solar,5.0,11.1936,78.4584
10832,10832,IND,LC,BAGALKOT ICP,Biomass,28.0,16.2804,75.225
10833,10833,IND,LC,BAGLIHAR HEP,Hydro,450.0,33.1815,75.3155
10834,10834,IND,LC,BAIRA SIUL,Hydro,180.0,32.8063,76.1418
10835,10835,IND,LC,BALIMELA,Hydro,510.0,18.1396,82.1221
10836,10836,IND,LC,BANER,Hydro,12.0,32.1686,76.4695
10837,10837,IND,LC,BANSAGAR (I),Hydro,315.0,24.1917,81.2875
10838,10838,IND,LC,BANSAGAR (II),Hydro,30.0,24.1917,81.2875
10839,10839,IND,LC,BANSAGAR (III),Hydro,60.0,24.1917,81.2875
10840,10840,IND,LC,BANSAGAR (IV),Hydro,20.0,24.223,81.2747
10841,10841,IND,LC,BARGI,Hydro,90.0,22.9417,79.925
10842,10842,IND,LC,BASPA,Hydro,300.0,31.4306,78.241
10843,10843,IND,LC,BASSI,Hydro,66.0,31.9546,76.7986
10844,10844,IND,LC,BEL Chikhalhol Wind Farm,Wind,20.0,17.3816,74.5345
10845,10845,IND,LC,BELGAUM UGAR,Biomass,22.8,16.6505,74.8209
10846,10846,IND,LC,BELLAD-BAGEWADI,Biomass,15.0,16.2774,74.7111
10847,10847,IND,LC,BHADRA,Hydro,26.0,13.7008,75.6373
10848,10848,IND,LC,BHAKRA,Hydro,1379.0,31.4107,76.4328
10849,10849,IND,LC,BHANDARA VARAM,Biomass,10.0,21.0813,79.7708
10850,10850,IND,LC,BHANDARDHARA,Hydro,34.0,19.5555,73.8087
10851,10851,IND,LC,BHATGARH,Hydro,16.0,18.1012,73.7252
10852,10852,IND,LC,BHATSA,Hydro,15.0,19.5132,73.4173
10853,10853,IND,LC,BHAWANI KATTALAI -II,Hydro,30.0,11.331,77.758
10854,10854,IND,LC,BHAWANI KATTALAI -III,Hydro,30.0,11.2428,77.8659
10855,10855,IND,LC,BHAWANI KATTALAI BARRAGE,Hydro,30.0,11.3842,77.7145
10856,10856,IND,LC,BHIRA,Hydro,300.0,18.455,73.3907
10857,10857,IND,LC,BHIRA TAIL RACE,Hydro,80.0,18.4426,73.3498
10858,10858,IND,LC,BHIVPURI,Hydro,75.0,18.9368,73.4527
10859,10859,IND,LC,BILIYAKALAN PLANT,Biomass,10.0,25.2267,74.6216
10860,10860,IND,LC,BINWA,Hydro,6.0,32.1121,76.6537
10861,10861,IND,LC,BIRSINGHPUR,Hydro,20.0,23.3256,81.0333
10862,10862,IND,LC,BP Brahmanvel Wind Farm,Wind,40.0,21.2083,74.1543
10863,10863,IND,LC,BUDHIL,Hydro,70.0,32.4584,76.532
10864,10864,IND,LC,Bableshwar wind-solar,Solar,28.8,16.968,76.256
10865,10865,IND,LC,Badal,Solar,15.0,30.068,74.671
10866,10866,IND,LC,Badanpur,Solar,50.0,25.364,78.307
10867,10867,IND,LC,Bagalkot,Solar,10.0,16.46,75.25
10868,10868,IND,LC,Bahadaurgarh Jandian,Solar,50.0,30.1547,74.6909
10869,10869,IND,LC,Bahadur Khera,Solar,25.0,30.115,74.346
10870,10870,IND,LC,Bahraich,Solar,10.0,27.75,81.49
10871,10871,IND,LC,Bakhora Kalan,Solar,25.0,29.857,75.807
10872,10872,IND,LC,Balanagar,Solar,50.0,16.943,78.131
10873,10873,IND,LC,Bamani Solar Power Plant,Solar,1.0,18.0791,76.1807
10874,10874,IND,LC,Bamanwali Solar Power Plant,Solar,1.0,28.3683,73.5286
10875,10875,IND,LC,Bandapalli,Solar,10.0,13.305,79.12
10876,10876,IND,LC,Bandarupalli A,Solar,15.0,18.028,78.788
